id,api_entity_with_single_des_id,qualified_name,single_description,final_annotation_type,core_verb
9010,22328,"javax.sound.sampled.spi.FormatConversionProvider.isConversionSupported(javax.sound.sampled.AudioFormat.Encoding,javax.sound.sampled.AudioFormat)",Indicates whether the format converter supports conversion to a particular encoding from a particular format.,65,indicate
9011,38931,android.graphics.Bitmap.hasMipMap(),Indicates whether the renderer responsible for drawing this bitmap should attempt to use mipmaps when this bitmap is drawn scaled down.,65,indicate
9012,30851,javax.xml.parsers.DocumentBuilderFactory.isIgnoringElementContentWhitespace(),Indicates whether or not the factory is configured to produce parsers which ignore ignorable whitespace in element content.,65,indicate
9014,40213,android.graphics.drawable.TransitionDrawable.isCrossFadeEnabled(),Indicates whether the cross fade is enabled for this transition.,65,indicate
9016,55769,android.widget.SlidingDrawer.isOpened(),Indicates whether the drawer is currently fully opened.,65,indicate
9017,2631,java.applet.Applet.isValidateRoot(),Indicates if this container is a validate root.,65,indicate
9018,40107,android.graphics.drawable.NinePatchDrawable.isStateful(),Indicates whether this drawable will change its appearance based on state.,65,indicate
9019,22072,"javax.sound.midi.MidiSystem.isFileTypeSupported(int,javax.sound.midi.Sequence)",Indicates whether a MIDI file of the file type specified can be written from the sequence indicated.,65,indicate
9020,52270,android.view.View.isScrollContainer(),Indicates whether this view is one of the set of scrollable containers in its window.,65,indicate
9021,22121,javax.sound.midi.spi.MidiFileWriter.isFileTypeSupported(int),Indicates whether file writing support for the specified MIDI file type is provided by this file writer.,65,indicate
9022,53334,android.view.animation.AlphaAnimation.willChangeTransformationMatrix(),Indicates whether or not this animation will affect the transformation matrix.,65,indicate
9023,52659,android.view.ViewGroup.hasTransientState(),"Indicates whether the view is currently tracking transient state that the app should not need to concern itself with saving and restoring, but that the framework should take special note to preserve when possible.",65,indicate
9024,51993,android.view.TextureView.setOpaque(boolean),Indicates whether the content of this TextureView is opaque.,65,indicate
9026,4060,java.awt.ScrollPane.isWheelScrollingEnabled(),Indicates whether or not scrolling will take place in response to the mouse wheel.,65,indicate
9027,22238,"javax.sound.sampled.AudioSystem.isConversionSupported(javax.sound.sampled.AudioFormat.Encoding,javax.sound.sampled.AudioFormat)",Indicates whether an audio input stream of the specified encoding can be obtained from an audio input stream that has the specified format.,65,indicate
9028,23347,javax.swing.DefaultButtonModel.isSelected(),Indicates if the button has been selected.,65,indicate
9030,39100,android.graphics.Color.isSrgb(long),Indicates whether the specified color is in the sRGB color space.,65,indicate
9031,22155,javax.sound.sampled.Line.isOpen(),"Indicates whether the line is open, meaning that it has reserved system resources and is operational, although it might not currently be playing or capturing sound.",65,indicate
9032,3240,java.awt.Dialog.isResizable(),Indicates whether this dialog is resizable by the user.,65,indicate
9033,55072,android.widget.HorizontalScrollView.setFillViewport(boolean),Indicates this HorizontalScrollView whether it should stretch its content width to fill the viewport or not.,65,indicate
9036,52257,android.view.View.isInEditMode(),Indicates whether this View is currently in edit mode.,65,indicate
9037,52242,android.view.View.isContextClickable(),Indicates whether this view reacts to context clicks or not.,65,indicate
9042,51135,android.util.Rational.isInfinite(),Indicates whether this rational represents an infinite value.,65,indicate
9043,22168,javax.sound.sampled.Mixer.isLineSupported(javax.sound.sampled.Line.Info),Indicates whether the mixer supports a line (or lines) that match the specified Line.Info object.,65,indicate
9045,52265,android.view.View.isOpaque(),Indicates whether this View is opaque.,65,indicate
9048,55968,android.widget.TextClock.is24HourModeEnabled(),Indicates whether the system is currently using the 24-hour mode.,65,indicate
9049,39770,android.graphics.drawable.BitmapDrawable.hasMipMap(),Indicates whether the mipmap hint is enabled on this drawable's bitmap.,65,indicate
9050,12002,java.sql.ResultSetMetaData.isDefinitelyWritable(int),Indicates whether a write on the designated column will definitely succeed.,65,indicate
9052,49108,android.telecom.VideoProfile.isReceptionEnabled(int),Indicates whether the video state has video reception enabled.,65,indicate
9053,12006,java.sql.ResultSetMetaData.isSigned(int),Indicates whether values in the designated column are signed numbers.,65,indicate
9055,54355,android.widget.AbsListView.isStackFromBottom(),"Indicates whether the content of this view is pinned to, or stacked from, the bottom edge.",65,indicate
9058,45721,android.nfc.tech.NfcA.isConnected(),Helper to indicate if I/O operations should be possible.,65,indicate
9064,39726,android.graphics.drawable.AnimatedVectorDrawable.isStateful(),Indicates whether this drawable will change its appearance based on state.,65,indicate
9067,51656,android.view.Gravity.isVertical(int),Indicate whether the supplied gravity has a vertical pull.,65,indicate
9070,40062,android.graphics.drawable.LayerDrawable.isStateful(),Indicates whether this drawable will change its appearance based on state.,65,indicate
9071,39941,android.graphics.drawable.DrawableWrapper.isStateful(),Indicates whether this drawable will change its appearance based on state.,65,indicate
9072,29580,javax.swing.text.html.ParagraphView.isVisible(),Indicates whether or not this view should be displayed.,65,indicate
9073,28726,javax.swing.text.DefaultCaret.isVisible(),Indicates whether or not the caret is currently visible.,65,indicate
9075,39769,android.graphics.drawable.BitmapDrawable.hasAntiAlias(),Indicates whether anti-aliasing is enabled for this drawable.,65,indicate
9076,3325,"java.awt.Font.canDisplayUpTo(java.text.CharacterIterator,int,int)",Indicates whether or not this Font can display the text specified by the iter starting at start and ending at limit.,65,indicate
9082,29149,javax.swing.text.Segment.isPartialReturn(),Flag to indicate that partial returns are valid.,65,indicate
9084,30850,javax.xml.parsers.DocumentBuilderFactory.isIgnoringComments(),Indicates whether or not the factory is configured to produce parsers which ignores comments.,65,indicate
9085,39904,android.graphics.drawable.DrawableContainer.isStateful(),Indicates whether this drawable will change its appearance based on state.,65,indicate
9086,22576,javax.sql.rowset.JoinRowSet.supportsLeftOuterJoin(),Indicates if LEFT_OUTER_JOIN is supported by a JoinRowSet implementation,65,indicate
9087,12198,java.sql.DataTruncation.getRead(),Indicates whether or not the value was truncated on a read.,65,indicate
9088,45739,android.nfc.tech.NfcBarcode.isConnected(),Helper to indicate if I/O operations should be possible.,65,indicate
9090,3239,java.awt.Dialog.isModal(),Indicates whether the dialog is modal.,65,indicate
9097,52268,android.view.View.isSaveEnabled(),"Indicates whether this view will save its state (that is, whether its onSaveInstanceState() method will be called).",65,indicate
9099,22505,javax.sql.rowset.CachedRowSet.columnUpdated(java.lang.String),Indicates whether the designated column in the current row of this CachedRowSet object has been updated.,65,indicate
9101,11614,java.sql.DatabaseMetaData.getSQLStateType(),Indicates whether the SQLSTATE returned by SQLException.getSQLState is X/Open (now known as Open Group) SQL CLI or SQL:2003.,65,indicate
9102,22145,javax.sound.sampled.DataLine.isActive(),Indicates whether the line is engaging in active I/O (such as playback or capture).,65,indicate
13736,45688,android.nfc.tech.MifareUltralight.isConnected(),Helper to indicate if I/O operations should be possible.,65,indicate
13738,36805,android.companion.WifiDeviceFilter.equals(java.lang.Object),"Indicates whether some other object is \equal to\"" this one.""",65,indicate
13739,47883,android.security.KeyPairGeneratorSpec.Builder.setEncryptionRequired(),Indicates that this key pair must be encrypted at rest.,65,indicate
13742,9079,java.net.HttpCookie.setHttpOnly(boolean),Indicates whether the cookie should be considered HTTP Only.,65,indicate
13743,42823,android.location.Criteria.setPowerRequirement(int),Indicates the desired maximum power level.,65,indicate
13745,22573,javax.sql.rowset.JoinRowSet.supportsCrossJoin(),Indicates if CROSS_JOIN is supported by a JoinRowSet implementation,65,indicate
14444,52230,android.view.View.hasTransientState(),"Indicates whether the view is currently tracking transient state that the app should not need to concern itself with saving and restoring, but that the framework should take special note to preserve when possible.",65,indicate
14523,51261,android.view.ViewDebug.ExportedProperty.formatToHexString(),Indicates whether or not to format an int or byte value as a hex string.,65,indicate
11720,20864,javax.net.ssl.SSLSession.invalidate(),Invalidates the session.,65,invalidate
11752,34998,android.app.FragmentHostCallback.onInvalidateOptionsMenu(),Invalidates the activity's options menu.,65,invalidate
11753,3040,java.awt.Component.invalidate(),Invalidates this component and its ancestors.,65,invalidate
12143,56084,android.widget.TextView.invalidateDrawable(android.graphics.drawable.Drawable),Invalidates the specified Drawable.,65,invalidate
